datum,preis
2010-05-19,82.54900360107422
2010-05-20,82.54900360107422
2010-05-21,82.54900360107422
2010-05-24,82.54900360107422
2010-05-25,82.54900360107422
2010-05-26,82.54900360107422
2010-05-27,82.54900360107422
2010-05-28,82.54900360107422
2010-05-31,82.54900360107422
2010-06-01,82.54900360107422
2010-06-02,82.54900360107422
2010-06-03,82.54900360107422
2010-06-04,82.54900360107422
2010-06-07,82.54900360107422
2010-06-08,82.54900360107422
2010-06-09,82.54900360107422
2010-06-10,82.54900360107422
2010-06-11,82.54900360107422
2010-06-14,82.54900360107422
2010-06-15,82.54900360107422
2010-06-16,82.54900360107422
2010-06-17,82.54900360107422
2010-06-18,82.54900360107422
2010-06-21,82.54900360107422
2010-06-22,82.54900360107422
2010-06-23,82.54900360107422
2010-06-24,82.54900360107422
2010-06-25,82.54900360107422
2010-06-28,82.54900360107422
2010-06-29,82.54900360107422
2010-06-30,82.54900360107422
2010-07-01,82.54900360107422
2010-07-02,82.54900360107422
2010-07-05,82.54900360107422
2010-07-06,82.54900360107422
2010-07-07,82.54900360107422
2010-07-08,82.54900360107422
2010-07-09,82.54900360107422
2010-07-12,82.54900360107422
2010-07-13,82.54900360107422
2010-07-14,82.54900360107422
2010-07-15,82.54900360107422
2010-07-16,82.54900360107422
2010-07-19,82.54900360107422
2010-07-20,82.54900360107422
2010-07-21,82.54900360107422
2010-07-22,82.54900360107422
2010-07-23,82.54900360107422
2010-07-26,82.54900360107422
2010-07-27,82.54900360107422
2010-07-28,82.54900360107422
2010-07-29,82.54900360107422
2010-07-30,82.54900360107422
2010-08-02,82.54900360107422
2010-08-03,82.54900360107422
2010-08-04,82.54900360107422
2010-08-05,82.54900360107422
2010-08-06,82.54900360107422
2010-08-09,82.54900360107422
2010-08-10,82.54900360107422
2010-08-11,82.54900360107422
2010-08-12,82.54900360107422
2010-08-13,82.54900360107422
2010-08-16,82.54900360107422
2010-08-17,82.54900360107422
2010-08-18,82.54900360107422
2010-08-19,82.54900360107422
2010-08-20,82.54900360107422
2010-08-23,82.54900360107422
2010-08-24,82.54900360107422
2010-08-25,82.54900360107422
2010-08-26,82.54900360107422
2010-08-27,82.54900360107422
2010-08-30,82.54900360107422
2010-08-31,82.54900360107422
2010-09-01,82.54900360107422
2010-09-02,82.54900360107422
2010-09-03,82.54900360107422
2010-09-06,82.54900360107422
2010-09-07,82.54900360107422
2010-09-08,82.54900360107422
2010-09-09,82.54900360107422
2010-09-10,82.54900360107422
2010-09-13,82.54900360107422
2010-09-14,82.54900360107422
2010-09-15,82.54900360107422
2010-09-16,82.54900360107422
2010-09-17,82.54900360107422
2010-09-20,82.54900360107422
2010-09-21,82.54900360107422
2010-09-22,82.54900360107422
2010-09-23,82.54900360107422
2010-09-24,82.54900360107422
2010-09-27,82.54900360107422
2010-09-28,82.54900360107422
2010-09-29,82.54900360107422
2010-09-30,82.54900360107422
2010-10-01,82.54900360107422
2010-10-04,82.54900360107422
2010-10-05,82.54900360107422
2010-10-06,82.54900360107422
2010-10-07,82.54900360107422
2010-10-08,82.54900360107422
2010-10-11,82.54900360107422
2010-10-12,82.54900360107422
2010-10-13,82.54900360107422
2010-10-14,82.54900360107422
2010-10-15,82.54900360107422
2010-10-18,82.54900360107422
2010-10-19,82.54900360107422
2010-10-20,82.54900360107422
2010-10-21,82.54900360107422
2010-10-22,82.54900360107422
2010-10-25,82.54900360107422
2010-10-26,82.54900360107422
2010-10-27,82.54900360107422
2010-10-28,82.54900360107422
2010-10-29,82.54900360107422
2010-11-01,82.54900360107422
2010-11-02,82.54900360107422
2010-11-03,82.54900360107422
2010-11-04,82.54900360107422
2010-11-05,82.54900360107422
2010-11-08,82.54900360107422
2010-11-09,82.54900360107422
2010-11-10,82.54900360107422
2010-11-11,82.54900360107422
2010-11-12,82.54900360107422
2010-11-15,82.54900360107422
2010-11-16,82.54900360107422
2010-11-17,82.54900360107422
2010-11-18,82.54900360107422
2010-11-19,82.54900360107422
2010-11-22,82.54900360107422
2010-11-23,82.54900360107422
2010-11-24,82.54900360107422
2010-11-25,82.54900360107422
2010-11-26,82.54900360107422
2010-11-29,82.54900360107422
2010-11-30,82.54900360107422
2010-12-01,82.54900360107422
2010-12-02,82.54900360107422
2010-12-03,82.54900360107422
2010-12-06,82.54900360107422
2010-12-07,82.54900360107422
2010-12-08,82.54900360107422
2010-12-09,82.54900360107422
2010-12-10,82.54900360107422
2010-12-13,82.54900360107422
2010-12-14,82.54900360107422
2010-12-15,82.54900360107422
2010-12-16,82.54900360107422
2010-12-17,82.54900360107422
2010-12-20,82.54900360107422
2010-12-21,82.54900360107422
2010-12-22,82.54900360107422
2010-12-23,82.54900360107422
2010-12-24,82.54900360107422
2010-12-27,82.54900360107422
2010-12-28,82.54900360107422
2010-12-29,82.54900360107422
2010-12-30,82.54900360107422
2011-01-03,82.54900360107422
2011-01-04,82.54900360107422
2011-01-05,82.54900360107422
2011-01-06,82.54900360107422
2011-01-07,82.54900360107422
2011-01-10,82.54900360107422
2011-01-11,82.54900360107422
2011-01-12,82.54900360107422
2011-01-13,82.54900360107422
2011-01-14,82.54900360107422
2011-01-17,82.54900360107422
2011-01-18,82.54900360107422
2011-01-24,80.66500091552734
2011-01-25,80.63500213623047
2011-02-17,84.36000061035156
2011-02-22,83.31500244140625
2011-02-23,81.53500366210938
2011-03-11,80.41500091552734
2011-03-17,78.05500030517578
2011-03-24,79.04499816894531
2011-03-30,80.86499786376953
2011-04-04,80.53500366210938
2011-04-05,80.58999633789062
2011-04-06,79.83000183105469
